Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pitch,Roll,Yaw
1743395402.38,-0.058,-0.161,0.073,-1.610,-0.358,-0.642,30.145,52.007,-12.489,-66.254,37.767,20.337
1743395402.40,-0.055,-0.162,0.055,-1.669,-0.477,-0.455,29.474,52.804,-11.187,-68.101,38.896,22.070
1743395402.41,-0.047,-0.137,0.014,-1.695,-0.580,-0.351,28.924,53.507,-9.772,-69.879,40.606,24.546
1743395402.43,-0.067,-0.101,0.044,-1.526,-0.685,-0.402,28.508,54.015,-8.647,-71.548,42.531,27.357
1743395402.46,-0.065,-0.031,0.027,-1.159,-0.463,-0.571,27.959,54.493,-7.466,-73.043,43.840,29.469
1743395402.47,-0.012,0.059,-0.011,-1.050,0.077,-0.595,27.452,55.145,-6.299,-74.412,44.846,30.752
1743395402.50,0.038,0.090,-0.043,-1.123,0.405,-0.461,26.863,55.396,-5.194,-75.707,46.990,32.637
1743395402.51,0.016,0.060,-0.135,-0.991,0.182,-0.443,26.328,55.957,-3.882,-76.901,49.685,35.031
1743395402.53,0.015,-0.025,-0.077,-0.931,-0.289,-0.344,25.806,56.233,-2.753,-77.939,52.136,37.587
1743395402.55,-0.007,-0.084,-0.020,-0.913,-0.560,-0.261,25.699,56.564,-2.000,-78.844,54.734,40.791
1743395402.57,-0.010,-0.105,0.018,-0.844,-0.275,-0.231,25.375,56.946,-1.317,-79.628,57.801,44.431
1743395402.59,-0.001,-0.071,0.010,-0.879,0.162,-0.199,25.172,56.970,-0.215,-80.339,61.823,48.560
1743395402.61,-0.022,-0.040,-0.018,-0.808,0.130,-0.110,24.982,57.293,0.684,-80.927,66.944,53.541
1743395402.63,-0.056,0.001,-0.086,-0.680,0.007,-0.061,24.920,57.131,1.548,-81.307,71.879,58.460
1743395402.65,-0.067,-0.010,-0.069,-0.544,-0.154,-0.051,24.762,57.195,2.171,-81.563,76.169,62.881
1743395402.67,-0.053,0.007,-0.018,-0.452,-0.240,-0.020,25.025,57.332,2.588,-81.723,79.571,66.559
1743395402.69,-0.035,0.028,-0.005,-0.510,-0.206,0.015,24.733,57.313,3.105,-81.808,82.986,70.275
1743395402.71,-0.011,0.017,0.007,-0.538,-0.109,0.030,24.880,57.346,3.727,-81.830,87.069,74.585
1743395402.73,0.018,0.001,0.026,-0.415,-0.086,0.012,25.006,57.347,3.957,-81.816,90.818,78.477
1743395402.75,0.045,-0.034,0.053,-0.256,-0.139,0.052,25.077,57.272,4.549,-81.778,93.339,81.149
1743395402.77,0.028,-0.065,0.078,-0.166,-0.174,0.209,25.214,57.189,4.796,-81.622,94.676,82.689
1743395402.79,-0.026,-0.016,0.067,-0.171,-0.018,0.341,25.532,57.288,4.644,-81.287,95.559,83.718
1743395402.81,-0.128,0.079,-0.015,-0.259,0.297,0.384,25.809,56.992,4.944,-80.838,96.998,85.007
1743395402.83,-0.202,0.139,-0.103,-0.137,0.251,0.274,26.056,56.677,5.653,-80.417,98.595,86.266
1743395402.85,-0.190,0.118,-0.027,0.238,0.053,0.131,26.384,56.559,5.472,-80.208,98.266,85.772
1743395402.87,-0.174,0.038,0.096,0.454,0.105,0.144,26.654,56.510,5.114,-80.115,95.802,83.207
1743395402.89,-0.182,-0.016,0.157,0.353,0.393,0.151,26.774,56.326,4.829,-79.980,93.248,80.341
1743395402.91,-0.168,0.008,0.130,0.030,0.622,0.087,26.768,56.233,4.724,-79.845,92.498,78.969
1743395402.93,-0.106,0.062,-0.006,-0.262,0.571,-0.066,26.965,56.068,5.276,-79.822,94.082,79.853
1743395402.95,-0.004,0.043,-0.129,-0.181,0.295,-0.155,26.808,56.321,5.707,-79.930,96.244,81.542
1743395402.97,0.098,-0.016,-0.151,0.111,0.070,-0.140,26.585,56.152,5.838,-80.106,96.760,81.874
1743395402.99,0.152,-0.071,-0.085,0.272,0.056,-0.021,26.382,56.376,5.810,-80.227,95.542,80.583
1743395403.01,0.140,-0.077,-0.009,0.276,0.085,0.098,26.292,56.566,5.610,-80.205,93.709,78.640
1743395403.03,0.093,-0.008,0.019,0.105,0.108,0.118,26.491,56.600,5.456,-80.087,92.455,77.253
1743395403.05,0.008,0.028,-0.014,-0.041,0.012,0.109,26.780,56.316,5.509,-79.956,92.412,77.122
1743395403.07,-0.084,-0.002,-0.018,0.063,-0.190,0.083,26.789,56.417,5.629,-79.848,92.306,77.123
1743395403.09,-0.139,0.004,0.048,0.185,-0.186,0.052,26.926,56.428,5.346,-79.773,91.193,76.235
1743395403.11,-0.138,0.036,0.081,0.104,0.059,-0.033,27.082,56.459,4.885,-79.760,90.110,75.224
1743395403.13,-0.079,0.057,0.056,0.014,0.255,-0.126,26.858,56.429,5.039,-79.855,90.001,74.909
1743395403.15,-0.007,0.010,0.005,0.043,0.148,-0.112,26.564,56.357,5.245,-80.003,90.108,74.757
1743395403.17,0.017,-0.035,0.003,0.122,0.093,-0.071,26.596,56.576,5.077,-80.106,89.728,74.255
1743395403.19,0.020,-0.038,0.013,0.149,0.012,-0.025,26.380,56.447,4.961,-80.165,88.897,73.340
1743395403.21,0.009,-0.014,0.019,0.150,-0.087,0.004,26.439,56.544,4.806,-80.180,87.895,72.366
1743395403.23,-0.013,-0.012,0.026,0.143,-0.193,0.041,26.468,56.482,4.566,-80.147,86.779,71.396
1743395403.25,-0.038,0.002,-0.003,0.109,-0.273,0.046,26.532,56.376,4.247,-80.080,85.713,70.585
1743395403.27,-0.047,0.017,-0.062,0.140,-0.317,0.015,26.513,56.562,3.988,-80.029,84.705,69.907
1743395403.29,-0.029,0.016,-0.072,0.341,-0.309,-0.009,26.366,56.489,3.824,-79.998,82.880,68.422
1743395403.31,-0.030,0.009,-0.028,0.532,-0.273,0.027,26.332,56.412,3.346,-79.912,79.731,65.561
1743395403.33,-0.057,0.002,0.019,0.609,-0.210,0.043,26.473,56.377,2.405,-79.732,75.928,61.984
1743395403.35,-0.080,-0.029,0.089,0.684,-0.050,0.046,26.650,56.519,1.730,-79.480,71.987,58.136
1743395403.37,-0.077,-0.023,0.092,0.678,0.180,0.098,26.656,56.360,0.912,-79.136,68.244,54.259
1743395403.39,-0.056,0.010,-0.014,0.620,0.434,0.140,26.511,56.429,0.518,-78.722,65.464,51.063
1743395403.41,-0.062,0.013,-0.056,0.853,0.477,0.125,26.966,56.291,-0.322,-78.231,62.754,47.732
1743395403.43,-0.085,0.020,-0.068,1.163,0.265,0.126,26.848,56.214,-0.980,-77.535,58.752,43.205
1743395403.45,-0.088,0.050,-0.040,1.155,0.187,0.156,26.835,55.992,-1.822,-76.656,54.413,38.502
1743395403.47,-0.078,0.048,0.029,0.982,0.212,0.177,27.061,55.759,-2.987,-75.765,51.191,34.968
1743395403.49,-0.039,-0.011,0.022,1.035,0.316,0.177,27.421,55.507,-3.953,-74.879,48.660,32.030
1743395403.51,-0.002,-0.056,-0.012,1.076,0.396,0.253,27.597,55.342,-4.965,-73.885,46.450,29.319
1743395403.53,0.023,-0.047,-0.066,1.073,0.350,0.336,27.759,54.873,-5.791,-72.775,44.747,27.070
1743395403.55,0.015,-0.004,-0.068,1.025,-0.137,0.340,28.187,54.615,-6.705,-71.644,43.231,25.320
1743395403.57,-0.030,0.028,0.079,1.083,-0.034,0.183,28.524,54.153,-7.952,-70.553,41.333,23.528
1743395403.59,-0.036,-0.011,0.026,1.234,0.394,0.116,28.595,53.854,-9.090,-69.450,39.563,21.360
1743395403.61,-0.009,-0.027,-0.086,1.249,0.144,0.202,28.739,53.666,-10.170,-68.214,37.889,19.233
1743395403.63,0.053,0.001,0.063,0.949,0.344,0.304,28.976,53.107,-11.082,-67.022,36.793,17.802
1743395403.65,0.094,-0.021,0.091,0.714,0.521,0.363,29.408,52.819,-11.945,-66.058,36.789,17.190
1743395403.67,0.118,-0.073,-0.044,0.835,-0.024,0.439,29.700,52.407,-12.308,-65.101,36.781,16.831
1743395403.69,0.126,-0.060,0.019,1.169,-0.306,0.507,30.231,51.920,-13.082,-63.857,36.030,16.268
1743395403.71,0.066,-0.045,-0.019,1.370,-0.289,0.440,30.681,51.201,-14.684,-62.333,34.855,15.378
1743395403.73,-0.065,-0.070,0.012,1.188,0.378,0.341,30.917,50.394,-16.102,-60.852,34.008,14.359
1743395403.75,-0.155,-0.060,-0.094,0.836,0.471,0.342,31.315,49.881,-17.016,-59.677,33.955,13.702
1743395403.77,0.013,-0.013,0.148,0.600,0.538,0.466,31.721,49.283,-17.366,-58.767,34.420,13.530
1743395403.79,0.219,0.005,0.009,0.860,-0.220,0.727,32.204,48.734,-17.754,-57.743,34.862,13.761
1743395403.81,0.211,0.046,-0.027,1.228,-0.888,0.744,32.707,47.695,-18.798,-56.226,34.175,13.776
1743395403.83,0.033,0.015,-0.128,1.059,-0.720,0.538,32.962,46.820,-20.307,-54.712,33.035,13.569
1743395403.85,-0.038,-0.042,-0.059,0.903,-0.265,0.352,32.858,46.025,-21.662,-53.506,32.229,13.260
1743395403.87,-0.042,-0.124,-0.022,0.972,-0.371,0.376,33.033,45.365,-22.849,-52.419,31.643,12.915
1743395403.89,0.013,-0.145,0.073,1.214,-0.264,0.484,33.538,44.799,-24.145,-51.082,30.959,12.542
1743395403.91,-0.003,-0.138,-0.010,1.121,-0.329,0.614,33.721,43.901,-25.327,-49.592,30.451,12.280
1743395403.93,-0.002,-0.026,-0.024,0.775,-0.170,0.690,33.748,42.666,-26.166,-48.280,30.215,12.447
1743395403.95,0.035,0.095,0.134,0.552,0.156,0.682,34.292,41.718,-27.068,-47.240,30.647,12.892
1743395403.97,0.029,0.104,0.007,0.788,-0.408,0.688,34.712,40.858,-27.517,-46.227,30.792,13.343
1743395403.99,-0.005,0.097,0.035,1.079,-0.412,0.574,34.931,39.974,-28.313,-44.910,30.399,13.455
1743395404.01,-0.095,0.006,-0.029,1.167,-0.438,0.392,35.104,38.924,-29.493,-43.530,29.749,13.215
1743395404.03,-0.115,-0.076,-0.033,1.210,-0.349,0.343,35.085,37.674,-30.708,-42.129,28.986,12.779
1743395404.05,-0.042,-0.070,-0.029,1.044,-0.405,0.420,35.005,36.841,-31.890,-40.799,28.390,12.453
1743395404.07,0.055,-0.022,0.009,1.000,-0.380,0.469,35.169,35.661,-32.925,-39.532,27.841,12.344
1743395404.09,0.025,-0.031,0.001,1.008,-0.479,0.438,35.114,34.631,-33.848,-38.277,27.285,12.236
1743395404.11,0.028,-0.078,-0.017,1.002,-0.370,0.473,35.024,33.464,-34.835,-37.019,26.736,12.163
1743395404.13,-0.001,-0.056,-0.031,0.918,-0.189,0.488,35.326,32.646,-35.937,-35.789,26.447,12.168
1743395404.15,-0.114,0.006,-0.026,0.884,-0.104,0.381,35.332,31.707,-36.721,-34.659,26.263,12.155
1743395404.17,-0.128,0.008,-0.022,0.944,-0.161,0.375,35.539,30.805,-37.269,-33.544,26.086,12.065
1743395404.19,-0.028,-0.010,-0.009,1.023,-0.264,0.317,35.524,29.640,-38.020,-32.351,25.759,11.906
1743395404.21,0.024,-0.032,-0.025,1.054,-0.186,0.263,35.555,28.558,-38.820,-31.133,25.330,11.643
1743395404.23,-0.007,-0.009,-0.006,0.957,-0.172,0.309,35.464,27.587,-39.348,-29.947,25.029,11.417
1743395404.25,0.024,0.016,0.052,0.907,-0.168,0.412,35.454,26.564,-39.963,-28.831,24.778,11.333
1743395404.27,-0.010,-0.037,-0.019,0.984,-0.131,0.464,35.423,25.684,-40.589,-27.627,24.601,11.339
1743395404.29,-0.064,-0.108,-0.042,0.965,-0.084,0.441,35.478,24.263,-41.387,-26.397,24.476,11.341
1743395404.31,-0.031,-0.099,-0.036,0.884,-0.011,0.430,35.410,23.284,-41.669,-25.230,24.431,11.363
1743395404.33,0.016,-0.022,0.066,0.864,-0.017,0.406,35.499,22.008,-42.323,-24.132,24.433,11.382
1743395404.35,0.050,-0.087,0.062,0.973,-0.130,0.461,35.639,20.919,-42.630,-22.982,24.359,11.410
1743395404.37,0.077,-0.129,0.055,1.038,0.063,0.472,35.840,19.823,-43.045,-21.702,24.285,11.416
1743395404.39,0.044,-0.092,0.003,0.987,0.144,0.504,35.797,18.561,-43.376,-20.422,24.431,11.442
1743395404.41,0.001,0.058,0.002,0.898,0.171,0.605,36.046,17.361,-43.524,-19.175,24.673,11.572
1743395404.43,-0.019,0.101,0.035,0.889,0.124,0.639,36.520,16.007,-43.815,-17.956,24.919,11.814
1743395404.45,-0.031,0.048,0.060,1.007,0.045,0.558,36.829,14.836,-44.190,-16.694,25.076,11.994
1743395404.47,-0.049,-0.078,0.011,1.142,0.000,0.548,37.004,13.703,-44.195,-15.307,25.098,12.036
1743395404.49,-0.026,-0.054,-0.037,1.045,0.227,0.565,37.198,12.209,-44.432,-13.886,25.233,12.061
1743395404.51,-0.037,0.111,-0.077,0.859,0.389,0.620,37.160,10.783,-44.586,-12.622,25.617,12.228
1743395404.53,-0.089,0.185,-0.022,0.865,0.387,0.675,37.655,9.428,-44.531,-11.420,26.163,12.462
1743395404.55,0.025,0.041,-0.038,0.917,0.144,0.628,38.161,8.141,-44.273,-10.179,26.515,12.690
1743395404.57,0.132,0.040,0.016,0.995,-0.264,0.547,38.316,6.808,-44.155,-8.900,26.479,12.803
1743395404.59,-0.148,0.012,-0.035,1.096,-0.356,0.402,38.271,5.485,-44.447,-7.591,26.039,12.761
1743395404.61,-0.285,-0.109,-0.105,1.090,-0.018,0.387,37.934,4.254,-44.779,-6.264,25.820,12.609
1743395404.63,-0.081,-0.108,-0.086,1.089,0.125,0.266,37.970,3.023,-44.843,-4.984,25.889,12.412
1743395404.65,0.120,0.030,0.018,1.098,-0.151,0.203,38.120,1.740,-44.925,-3.741,25.866,12.093
1743395404.67,0.061,0.054,0.014,1.145,-0.424,0.239,37.929,0.517,-45.160,-2.482,25.513,11.762
1743395404.69,0.038,-0.026,0.001,1.149,-0.356,0.239,37.549,-0.526,-45.135,-1.180,25.015,11.438
1743395404.71,0.029,-0.072,0.035,1.083,-0.116,0.310,37.293,-2.054,-45.508,0.112,24.726,11.184
1743395404.73,0.074,-0.099,0.029,1.018,0.204,0.365,36.875,-3.197,-45.424,1.367,24.791,11.036
1743395404.75,0.078,0.105,0.016,0.991,0.165,0.400,37.047,-4.481,-45.181,2.593,25.050,10.945
1743395404.77,0.177,0.041,-0.068,0.962,-0.000,0.434,36.931,-5.723,-45.186,3.800,25.155,10.912
1743395404.79,0.112,0.010,-0.098,0.923,-0.191,0.386,37.042,-6.773,-44.994,4.980,25.027,10.887
1743395404.81,-0.031,-0.068,-0.100,0.877,-0.073,0.301,36.928,-7.933,-45.026,6.082,24.850,10.811
1743395404.83,-0.056,-0.039,-0.082,0.803,0.104,0.271,36.460,-9.030,-45.079,7.089,24.892,10.705
1743395404.85,-0.016,0.055,-0.110,0.767,0.099,0.211,36.648,-9.753,-44.759,8.021,25.054,10.574
1743395404.87,0.105,0.039,-0.152,0.716,-0.007,0.155,36.783,-10.730,-44.527,8.875,25.129,10.406
1743395404.89,0.063,0.040,-0.158,0.664,-0.070,0.063,36.686,-11.472,-44.333,9.637,25.108,10.182
1743395404.91,-0.056,-0.018,-0.155,0.598,0.005,-0.010,36.523,-12.201,-44.252,10.306,25.106,9.897
1743395404.93,0.004,0.003,-0.131,0.526,-0.005,-0.089,36.587,-12.663,-44.233,10.871,25.201,9.565
1743395404.95,0.106,-0.040,-0.130,0.416,-0.082,-0.109,36.397,-12.987,-43.830,11.302,25.209,9.221
1743395404.97,0.073,0.014,-0.154,0.307,-0.137,-0.114,36.560,-13.263,-43.689,11.628,25.130,8.929
1743395404.99,0.002,-0.076,-0.147,0.189,0.007,-0.139,36.271,-13.730,-43.789,11.827,25.119,8.675
1743395405.01,0.070,-0.111,-0.143,0.040,0.010,-0.144,36.301,-13.658,-43.687,11.876,25.167,8.469
1743395405.03,0.076,-0.130,-0.131,-0.115,0.024,-0.173,36.491,-13.889,-43.859,11.758,25.219,8.322
1743395405.05,0.045,-0.119,-0.162,-0.254,0.063,-0.197,36.653,-13.599,-43.937,11.475,25.276,8.217
1743395405.07,0.048,-0.086,-0.165,-0.414,0.092,-0.186,36.597,-13.177,-43.602,11.045,25.386,8.184
1743395405.09,0.091,-0.121,-0.150,-0.594,0.068,-0.218,36.823,-12.870,-43.794,10.423,25.474,8.231
1743395405.11,0.117,-0.127,-0.207,-0.775,0.044,-0.248,36.955,-12.288,-43.626,9.605,25.512,8.323
1743395405.13,0.112,-0.068,-0.248,-0.987,0.038,-0.255,36.987,-11.603,-44.185,8.573,25.521,8.503
1743395405.15,0.081,-0.049,-0.171,-1.126,0.104,-0.275,37.131,-10.583,-44.072,7.349,25.567,8.754
1743395405.17,0.083,-0.009,-0.126,-1.240,0.082,-0.266,37.209,-9.579,-44.314,5.999,25.655,9.065
1743395405.19,0.081,0.003,-0.179,-1.352,0.082,-0.305,37.438,-8.340,-44.478,4.526,25.706,9.418
1743395405.21,0.013,-0.001,-0.226,-1.455,0.123,-0.358,37.846,-7.021,-44.542,2.916,25.791,9.771
1743395405.23,0.078,-0.031,-0.124,-1.540,0.040,-0.437,38.008,-5.435,-44.700,1.172,25.884,10.120
1743395405.25,0.066,-0.037,-0.056,-1.516,-0.128,-0.512,38.021,-4.001,-44.842,-0.634,25.833,10.401
1743395405.27,-0.013,-0.080,-0.071,-1.562,-0.130,-0.611,38.159,-1.911,-44.937,-2.493,25.659,10.570
1743395405.29,-0.068,-0.032,-0.074,-1.618,-0.069,-0.606,37.976,-0.304,-44.984,-4.433,25.561,10.733
1743395405.31,-0.048,0.007,-0.025,-1.611,0.013,-0.646,38.057,1.635,-44.936,-6.411,25.546,10.887
1743395405.33,-0.017,-0.015,0.056,-1.546,-0.002,-0.621,37.918,3.411,-44.820,-8.356,25.583,11.010
1743395405.35,-0.000,-0.086,-0.041,-1.535,-0.055,-0.611,38.057,5.450,-44.802,-10.236,25.555,11.137
1743395405.37,-0.014,-0.110,0.015,-1.545,-0.204,-0.637,37.851,7.156,-44.697,-12.126,25.476,11.257
1743395405.38,-0.063,-0.167,0.049,-1.575,-0.480,-0.669,37.416,11.068,-44.547,-14.056,25.082,11.345
1743395405.40,-0.061,-0.199,-0.054,-1.517,-0.334,-0.625,37.024,12.869,-44.634,-15.968,24.584,11.417
1743395405.42,-0.067,-0.121,0.046,-1.577,0.082,-0.632,36.781,14.886,-44.356,-17.866,24.488,11.500
1743395405.44,-0.016,-0.106,0.082,-1.588,0.167,-0.545,36.850,16.545,-43.459,-19.805,24.701,11.648
1743395405.46,0.016,-0.098,0.002,-1.531,0.136,-0.501,36.736,18.084,-42.709,-21.659,24.950,11.874
1743395405.48,0.067,-0.058,0.055,-1.604,0.201,-0.463,36.825,19.989,-42.128,-23.518,25.240,12.149
1743395405.50,0.076,-0.043,0.025,-1.569,0.251,-0.408,36.668,21.703,-41.269,-25.371,25.645,12.523
1743395405.52,0.014,-0.050,0.067,-1.450,0.424,-0.472,36.595,23.142,-40.439,-27.138,26.192,12.871
1743395405.54,-0.051,-0.068,0.027,-1.366,0.305,-0.564,36.883,24.637,-39.444,-28.839,26.715,13.068
1743395405.56,-0.064,-0.069,-0.024,-1.346,0.258,-0.561,37.040,26.250,-38.648,-30.514,27.090,13.212
1743395405.58,-0.028,-0.058,-0.033,-1.363,0.380,-0.576,36.874,27.721,-37.489,-32.180,27.524,13.371
1743395405.60,0.040,-0.054,-0.014,-1.477,0.456,-0.618,37.019,29.259,-36.318,-33.924,28.115,13.551
1743395405.62,0.068,-0.058,0.004,-1.535,0.390,-0.671,36.756,30.900,-34.985,-35.802,28.738,13.768
1743395405.64,0.054,-0.074,-0.019,-1.476,0.231,-0.695,36.658,32.627,-33.992,-37.690,29.196,13.957
1743395405.66,0.029,-0.084,-0.019,-1.441,0.201,-0.700,36.267,33.935,-32.874,-39.530,29.528,14.109
1743395405.68,0.041,-0.094,0.002,-1.521,0.302,-0.662,36.232,35.453,-31.669,-41.376,29.938,14.310
1743395405.70,0.075,-0.092,0.046,-1.645,0.421,-0.593,35.903,37.026,-30.203,-43.305,30.633,14.717
1743395405.72,0.100,-0.087,0.057,-1.678,0.412,-0.571,35.831,38.308,-28.885,-45.274,31.518,15.297
1743395405.74,0.092,-0.069,0.057,-1.720,0.439,-0.601,35.723,39.865,-27.103,-47.267,32.482,15.960
1743395405.76,0.074,-0.039,0.065,-1.815,0.340,-0.668,35.546,41.220,-25.478,-49.354,33.501,16.712
1743395405.78,0.070,-0.020,-0.011,-1.811,0.015,-0.746,34.999,42.917,-23.806,-51.529,34.317,17.481
1743395405.80,0.047,-0.001,0.047,-1.802,-0.272,-0.792,34.284,44.315,-22.361,-53.723,34.732,18.211
1743395405.82,0.025,0.015,0.037,-1.730,-0.384,-0.765,33.688,45.626,-21.030,-55.900,34.939,18.941
1743395405.84,0.014,-0.006,-0.004,-1.615,-0.381,-0.676,32.930,46.953,-19.489,-57.934,35.146,19.709
1743395405.86,-0.020,-0.063,0.030,-1.659,-0.475,-0.579,32.396,48.014,-18.407,-59.860,35.487,20.658
1743395405.88,-0.065,-0.113,0.089,-1.715,-0.628,-0.524,31.981,49.078,-17.481,-61.796,35.957,21.936
1743395405.90,-0.081,-0.114,0.093,-1.726,-0.693,-0.516,31.219,49.820,-16.144,-63.725,36.551,23.443
1743395405.92,-0.092,-0.099,0.088,-1.673,-0.762,-0.511,30.280,50.760,-14.771,-65.635,37.176,25.076
1743395405.94,-0.103,-0.047,0.020,-1.558,-0.678,-0.550,29.539,51.761,-13.805,-67.464,37.832,26.705
1743395405.96,-0.101,0.000,-0.067,-1.489,-0.493,-0.670,29.067,52.637,-12.628,-69.249,38.470,28.116
1743395405.98,-0.105,-0.024,-0.026,-1.441,-0.296,-0.729,28.237,53.296,-11.184,-71.075,39.187,29.355
1743395406.00,-0.076,-0.027,-0.042,-1.174,-0.214,-0.564,27.294,54.030,-10.138,-72.720,40.077,30.577
1743395406.02,-0.079,-0.030,-0.028,-0.957,-0.211,-0.330,26.718,54.657,-9.045,-73.953,41.107,31.925
1743395406.04,-0.107,-0.038,-0.027,-1.058,0.101,-0.164,26.548,55.096,-8.267,-74.982,43.060,34.044
1743395406.06,-0.116,-0.063,-0.017,-1.076,0.561,-0.137,26.590,55.360,-7.058,-75.972,46.326,37.023
1743395406.08,-0.068,-0.049,-0.011,-1.051,0.929,-0.184,26.602,55.795,-5.502,-76.914,50.478,40.403
1743395406.10,0.024,-0.037,0.013,-0.876,1.027,-0.268,26.478,55.791,-3.754,-77.796,54.867,43.732
1743395406.12,0.084,0.002,-0.023,-0.610,0.882,-0.301,26.184,56.080,-2.582,-78.539,58.472,46.292
1743395406.14,0.073,0.021,-0.072,-0.461,0.675,-0.232,25.956,56.267,-1.400,-79.102,61.157,48.122
1743395406.16,0.035,-0.043,-0.094,-0.604,0.582,-0.163,25.648,56.521,-0.342,-79.566,64.094,50.397
1743395406.18,0.067,-0.065,-0.102,-0.786,0.572,-0.151,25.658,56.792,0.868,-80.057,68.470,54.168
1743395406.20,0.127,-0.043,-0.094,-0.697,0.251,-0.058,25.638,56.709,1.911,-80.464,73.552,58.807
1743395406.22,0.151,-0.033,-0.066,-0.446,-0.208,0.081,25.689,56.663,2.751,-80.613,77.431,62.714
1743395406.24,0.118,-0.080,0.032,-0.214,-0.630,0.199,25.835,56.549,2.815,-80.529,79.318,65.123
1743395406.26,0.041,-0.083,0.108,-0.151,-0.763,0.336,26.053,56.561,2.845,-80.270,79.870,66.528
1743395406.28,-0.088,-0.025,0.065,-0.366,-0.565,0.526,26.344,56.385,2.426,-79.826,81.157,68.625
1743395406.30,-0.206,0.054,-0.033,-0.496,-0.268,0.542,27.065,56.050,2.582,-79.267,83.922,71.921
1743395406.32,-0.240,0.110,-0.027,-0.179,-0.017,0.322,27.591,55.813,3.066,-78.803,86.180,74.382
1743395406.34,-0.194,0.116,0.088,0.338,0.267,0.194,27.944,55.588,3.085,-78.524,85.924,73.982
1743395406.36,-0.176,0.097,0.176,0.531,0.637,0.279,28.228,55.350,2.960,-78.214,83.930,71.429
1743395406.38,-0.199,0.077,0.183,0.313,0.842,0.210,28.543,55.420,2.880,-77.856,82.615,69.176
1743395406.40,-0.176,0.045,0.106,0.006,0.407,0.007,28.696,55.311,3.309,-77.708,82.651,68.429
1743395406.42,-0.086,0.021,0.040,-0.222,-0.311,-0.135,28.661,55.193,3.300,-77.805,83.247,68.986
1743395406.44,-0.025,0.009,-0.018,-0.358,-0.671,-0.166,28.535,55.306,3.210,-78.020,84.172,70.554
1743395406.46,-0.005,-0.006,-0.025,-0.222,-0.610,-0.116,28.502,55.345,3.174,-78.224,85.017,72.190
1743395406.48,-0.021,0.000,-0.013,0.006,-0.316,-0.012,28.336,55.506,3.120,-78.308,84.996,72.723
1743395406.50,-0.044,0.035,-0.013,0.137,0.046,0.078,28.315,55.536,2.756,-78.257,84.465,72.329
1743395406.52,-0.084,0.040,-0.014,0.285,0.167,0.085,28.335,55.523,2.738,-78.131,83.512,71.198
1743395406.54,-0.098,0.031,-0.016,0.375,0.036,0.033,28.425,55.463,2.433,-78.016,81.867,69.385
1743395406.56,-0.084,0.018,0.007,0.377,-0.117,-0.009,28.467,55.399,2.204,-77.935,79.817,67.339
1743395406.58,-0.074,0.001,0.020,0.377,-0.237,-0.033,28.586,55.401,1.740,-77.873,77.624,65.306
1743395406.60,-0.070,-0.008,0.019,0.365,-0.342,-0.016,28.613,55.362,1.021,-77.804,75.343,63.313
1743395406.62,-0.074,0.005,-0.003,0.374,-0.403,0.004,28.401,55.267,0.642,-77.693,73.042,61.400
1743395406.64,-0.049,0.023,-0.043,0.499,-0.338,-0.018,28.219,55.365,-0.071,-77.548,70.521,59.267
1743395406.66,-0.024,0.002,0.019,0.778,-0.080,-0.032,28.246,55.190,-0.867,-77.315,67.205,56.126
1743395406.68,-0.042,-0.045,0.108,1.074,0.120,0.029,28.233,55.291,-1.751,-76.871,62.981,51.755
1743395406.70,-0.060,-0.028,0.062,1.083,0.213,0.129,28.022,55.091,-2.709,-76.177,58.778,47.237
1743395406.72,-0.084,0.022,-0.023,1.007,0.251,0.137,28.281,55.106,-3.640,-75.401,55.475,43.537
1743395406.74,-0.119,0.038,-0.021,1.089,0.222,0.104,28.523,54.940,-4.696,-74.591,52.472,40.160
1743395406.76,-0.151,0.004,0.016,1.127,0.296,0.040,28.752,54.722,-5.721,-73.719,49.447,36.724
1743395406.78,-0.092,-0.026,-0.032,1.281,0.171,0.029,28.777,54.587,-6.869,-72.793,46.461,33.303
1743395406.80,-0.061,-0.030,-0.008,1.380,0.161,0.083,28.750,54.272,-7.871,-71.654,43.365,29.869
1743395406.82,-0.026,-0.019,-0.021,1.113,0.194,0.190,28.944,54.122,-9.374,-70.475,41.044,27.224
1743395406.84,0.027,0.011,0.059,0.953,0.445,0.223,29.115,53.784,-10.247,-69.446,39.877,25.585
1743395406.86,0.101,-0.003,0.067,1.100,0.261,0.275,29.301,53.169,-10.910,-68.372,38.992,24.146
1743395406.88,0.155,-0.032,0.014,1.355,-0.262,0.365,29.556,52.749,-12.167,-67.053,37.588,22.603
1743395406.90,0.125,-0.068,-0.138,1.321,-0.714,0.447,29.617,52.042,-13.480,-65.503,35.697,21.204
1743395406.92,0.044,-0.061,-0.116,1.152,-0.575,0.342,29.923,51.298,-15.237,-64.106,34.035,20.254
1743395406.94,0.001,-0.038,0.097,1.304,0.300,0.211,30.018,50.704,-16.600,-62.763,32.808,19.084
1743395406.96,-0.038,-0.079,0.009,1.179,0.447,0.374,30.371,50.079,-17.819,-61.378,32.335,17.977
1743395406.98,-0.003,-0.098,0.113,1.048,0.216,0.672,30.783,49.458,-18.700,-60.003,32.439,17.637
1743395407.00,0.010,-0.108,-0.024,1.189,-0.243,0.871,31.550,48.577,-19.887,-58.449,32.554,17.798
